"dia","day_date","tmp_9am","dew_9am","hum_9am","wnd_9am","wdd_9am","spd_9am","alt_9am","cig_9am","pcp_hrs","pcp","pcp_yesterday"
2005-05-11 00:00:00.000,2005-05-11,21.0000000000000000,15.0000000000000000,71,360,N,7.2000000000000000,1022.0000000000000000,99999,0,0,1
2005-05-12 00:00:00.000,2005-05-12,20.0000000000000000,16.0000000000000000,80,360,N,7.2000000000000000,1023.0000000000000000,360,0,0,0
2005-05-13 00:00:00.000,2005-05-13,20.0000000000000000,16.0000000000000000,80,360,N,6.2000000000000000,1024.0000000000000000,420,0,0,1
2005-05-14 00:00:00.000,2005-05-14,20.0000000000000000,16.0000000000000000,80,360,N,5.1000000000000000,1024.0000000000000000,480,0,0,0
2005-05-15 00:00:00.000,2005-05-15,22.0000000000000000,16.0000000000000000,73,20,N,5.1000000000000000,1024.0000000000000000,2400,1,1,0
2005-05-16 00:00:00.000,2005-05-16,23.0000000000000000,15.0000000000000000,65,360,N,4.1000000000000000,1022.0000000000000000,6000,1,1,1
2005-05-17 00:00:00.000,2005-05-17,19.0000000000000000,18.0000000000000000,95,360,N,5.1000000000000000,1023.0000000000000000,2700,4,1,1
2005-05-18 00:00:00.000,2005-05-18,19.0000000000000000,16.0000000000000000,84,40,N,1.5000000000000000,1023.0000000000000000,2400,4,1,1
2005-05-19 00:00:00.000,2005-05-19,18.0000000000000000,17.0000000000000000,94,30,N,3.1000000000000000,1021.0000000000000000,2400,4,1,1
2005-05-20 00:00:00.000,2005-05-20,20.0000000000000000,10.0000000000000000,50,360,N,6.2000000000000000,1022.0000000000000000,99999,0,0,1
2005-05-21 00:00:00.000,2005-05-21,22.0000000000000000,13.0000000000000000,59,30,N,4.1000000000000000,1024.0000000000000000,99999,2,1,1
2005-05-22 00:00:00.000,2005-05-22,20.0000000000000000,16.0000000000000000,80,360,N,4.1000000000000000,1025.1000000000000000,2700,0,0,1
2005-05-23 00:00:00.000,2005-05-23,21.0000000000000000,15.0000000000000000,71,180,S,5.1000000000000000,1025.1000000000000000,22000,0,0,0
2005-05-24 00:00:00.000,2005-05-24,21.0000000000000000,16.0000000000000000,76,180,S,4.1000000000000000,1025.1000000000000000,99999,0,0,0
2005-05-25 00:00:00.000,2005-05-25,22.0000000000000000,17.0000000000000000,77,180,S,5.1000000000000000,1024.0000000000000000,22000,0,0,0
2005-05-26 00:00:00.000,2005-05-26,24.0000000000000000,17.0000000000000000,71,-99,CALM,0.00000000000000000000,1024.0000000000000000,22000,0,0,0
2005-05-27 00:00:00.000,2005-05-27,22.0000000000000000,15.0000000000000000,68,360,N,5.1000000000000000,1024.0000000000000000,99999,2,1,1
2005-05-28 00:00:00.000,2005-05-28,23.0000000000000000,16.0000000000000000,70,30,N,3.1000000000000000,1024.0000000000000000,6000,0,0,1
2005-05-29 00:00:00.000,2005-05-29,22.0000000000000000,15.0000000000000000,68,120,E,2.1000000000000000,1024.0000000000000000,99999,1,1,0
2005-05-30 00:00:00.000,2005-05-30,22.0000000000000000,16.0000000000000000,73,180,S,4.1000000000000000,1022.0000000000000000,99999,3,1,1
2005-05-31 00:00:00.000,2005-05-31,22.0000000000000000,18.0000000000000000,82,180,S,2.6000000000000000,1022.0000000000000000,99999,0,0,1
2005-06-01 00:00:00.000,2005-06-01,22.0000000000000000,15.0000000000000000,68,180,S,5.1000000000000000,1023.0000000000000000,99999,0,0,1
2005-06-02 00:00:00.000,2005-06-02,22.0000000000000000,15.0000000000000000,68,180,S,3.1000000000000000,1023.0000000000000000,99999,1,1,1
2005-06-03 00:00:00.000,2005-06-03,22.0000000000000000,18.0000000000000000,82,180,S,2.1000000000000000,1021.0000000000000000,99999,0,0,1
